Name,File,Extroversion,Neuroticism,Agreeableness,Conscientiousness,Openness
Donald Macpherson,Donald Macpherson - GWW.txt,0.4916666666666667,0.5166666666666667,0.45,0.4166666666666667,0.6000000000000001
Leon Topalian,Leon Topalian - NUE.txt,0.6000000000000001,0.45,0.5916666666666668,0.525,0.55
Scott Smith,Scott Smith - VTRS.txt,0.45333333333333337,0.4466666666666667,0.5066666666666667,0.48000000000000004,0.6000000000000001
Dave Bozeman,Dave Bozeman - CHRW.txt,0.47500000000000003,0.42500000000000004,0.6000000000000001,0.5750000000000001,0.5750000000000001
Jenny Parmentier,Jenny Parmentier - PH.txt,0.5375000000000001,0.5,0.5125000000000001,0.45,0.6
Calvin Butler,Calvin Butler - EXC.txt,0.6000000000000001,0.4181818181818182,0.6000000000000001,0.5636363636363637,0.4545454545454546
Carol Tome,1Carol Tome - UPS.txt,0.6000000000000001,0.52,0.47200000000000003,0.44,0.528
William Hornbuckle,William Hornbuckle - MGM.txt,0.6000000000000001,0.5777777777777778,0.5333333333333333,0.5,0.5222222222222223
Steve Squeri,Steve Squeri - AXP.txt,0.6000000000000001,0.45,0.5,0.45,0.5
Ted Pick,Ted Pick - MS.txt,0.6000000000000001,0.5095238095238095,0.5190476190476191,0.4380952380952381,0.4523809523809524
Tim Donahue,Tim Donahue - CCK.txt,0.5875,0.6000000000000001,0.5375000000000001,0.45625000000000004,0.59375
Phil Gallagher,Phil Gallagher - AVT.txt,0.6000000000000001,0.55,0.6000000000000001,0.43333333333333335,0.4833333333333334
Karla Lewis,1Karla Lewis - RS.txt,0.6000000000000001,0.4307692307692308,0.5076923076923077,0.4461538461538462,0.5538461538461539
Christian Ulbrich,Christian Ulbrich - JLL.txt,0.5666666666666667,0.5,0.6000000000000001,0.5,0.5666666666666667
Chris Boerner,Chris Boerner - BMY.txt,0.43333333333333335,0.5666666666666667,0.43333333333333335,0.4666666666666667,0.6000000000000001
Brian Roberts,Brian Roberts - CMCSA.txt,0.5666666666666667,0.4666666666666667,0.6000000000000001,0.4666666666666667,0.5333333333333333
Brian Moynihan,Brian Moynihan - BAC.txt,0.5142857142857143,0.5285714285714286,0.6000000000000001,0.4785714285714286,0.55
Hal Lawton,Hal Lawton - TSCO.txt,0.6000000000000001,0.4666666666666667,0.5666666666666667,0.43333333333333335,0.45
Matthew C,Matthew C. Lucey - PBF.txt,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6000000000000001,0.5818181818181818
Judy Marks,1Judy Marks - OTIS.txt,0.6000000000000001,0.4210526315789474,0.5578947368421053,0.5052631578947369,0.4736842105263158
Michel Khalaf,Michel Khalaf - MET.txt,0.4,0.48571428571428577,0.4285714285714286,0.4,0.6000000000000001
Jennifer Rumsey,1Jennifer Rumsey - CMI.txt,0.5058823529411764,0.42352941176470593,0.5176470588235295,0.5176470588235295,0.6000000000000001
Chris Swift,Chris Swift - HIG.txt,0.6000000000000001,0.528,0.448,0.496,0.504
Sephanie Ferris,1Sephanie Ferris - FIS.txt,0.6000000000000001,0.5333333333333333,0.5777777777777777,0.4777777777777778,0.5444444444444445
Rob Davis,Rob Davis - MRK.txt,0.5428571428571429,0.4571428571428572,0.4714285714285714,0.4285714285714286,0.6000000000000001
Samuel Hazen,Samuel Hazen - HCA.txt,0.5111111111111112,0.4777777777777778,0.6000000000000001,0.6000000000000001,0.5333333333333334
Mark Millett,Mark Millett - STLD.txt,0.5586206896551724,0.4758620689655173,0.6000000000000001,0.4482758620689655,0.5103448275862069
Christopher O_Herlihy,Christopher O_Herlihy - ITW.txt,0.46896551724137936,0.4137931034482759,0.48965517241379314,0.4758620689655173,0.6000000000000001
Brian Doubles,Brian Doubles - SYF.txt,0.5692307692307692,0.5076923076923077,0.6000000000000001,0.4461538461538462,0.5384615384615385
Kenny Wilson,Kenny Wilson - JBL.txt,0.5166666666666667,0.4222222222222222,0.6000000000000001,0.46111111111111114,0.55
Sanjay Mehrotra,Sanjay Mehrotra - MU.txt,0.4470588235294118,0.4705882352941177,0.49411764705882355,0.49411764705882355,0.6000000000000001
James Quincey,James Quincey - KO.txt,0.4938775510204082,0.4163265306122449,0.5142857142857143,0.5306122448979592,0.6000000000000001
Brad Beckham,Brad Beckham - ORLU.txt,0.5724137931034483,0.4413793103448276,0.6000000000000001,0.4827586206896552,0.496551724137931
Kevin Lobo,Kevin Lobo - SYK.txt,0.6000000000000001,0.5206896551724138,0.5206896551724138,0.5,0.5586206896551724
John Wren,John Wren - OMC.txt,0.5666666666666667,0.5833333333333334,0.5666666666666667,0.5833333333333334,0.6000000000000001
Joseph Zubretsky,Joseph Zubretsky - MOH.txt,0.49523809523809526,0.580952380952381,0.4666666666666667,0.5238095238095238,0.6000000000000001
Ed Bastian,Ed Bastian - DAL.txt,0.525,0.575,0.525,0.5625,0.6000000000000001
Jack Fusco,Jack Fusco - LNG.txt,0.6000000000000001,0.4666666666666667,0.6000000000000001,0.6000000000000001,0.6000000000000001
John Zillmer,John Zillmer - ARMK.txt,0.4528301886792453,0.44528301886792454,0.4679245283018868,0.6000000000000001,0.5924528301886793
Bob Jordan,Bob Jordan - LUV.txt,0.6000000000000001,0.5739130434782609,0.591304347826087,0.6000000000000001,0.48695652173913045
Michael Rapino,Michael Rapino - LYV.txt,0.5619047619047619,0.5142857142857143,0.5904761904761905,0.4666666666666667,0.6000000000000001
Bill Rogers,Bill Rogers - TFC.txt,0.48000000000000004,0.52,0.46,0.56,0.6000000000000001
Lynn Good,1Lynn Good - DUK.txt,0.49629629629629635,0.4740740740740741,0.5555555555555556,0.5851851851851853,0.6000000000000001
James Farley,James Farley - F.txt,0.4842105263157895,0.45263157894736844,0.6,0.5263157894736843,0.5052631578947369
Jon Vander Ark,Jon Vander Ark - RSG.txt,0.47500000000000003,0.525,0.6000000000000001,0.525,0.55
Donnie King,Donnie King - TSN.txt,0.6000000000000001,0.5,0.5272727272727273,0.5090909090909091,0.49090909090909096
Lourenco Goncalves,Lourenco Goncalves - CLF.txt,0.5818181818181819,0.4818181818181818,0.6000000000000001,0.4363636363636364,0.5
Steve Cahillane,Steve Cahillane - K.txt,0.4571428571428572,0.5714285714285715,0.4571428571428572,0.6000000000000001,0.48571428571428577
John Engel,John Engel - WCC.txt,0.5217391304347826,0.42608695652173917,0.6,0.42608695652173917,0.4347826086956522
Tom Kingsbury,Tom Kingsbury - KSS.txt,0.5111111111111112,0.4,0.6000000000000001,0.43333333333333335,0.5666666666666667
Joseph Dominguez,Joseph Dominguez - CEG.txt,0.4375,0.48750000000000004,0.6000000000000001,0.47500000000000003,0.5750000000000001
Wilfred Chiang,Wilfred Chiang - PAGP.txt,0.47692307692307695,0.6000000000000001,0.5692307692307692,0.5384615384615384,0.5230769230769231
