Name,File,Extroversion,Neuroticism,Agreeableness,Conscientiousness,Openness
John Owen,John Owen - DFS.txt,0.5268452167510986,0.4840455949306488,0.5379305481910706,0.5187510251998901,0.5643944144248962
Adam Schechter,Adam Schechter - LH.txt,0.545868649358827,0.47915650072521787,0.5591327519774753,0.6278225707312133,0.5983443387363774
Robert Bradway,Robert Bradway - AMGN.txt,0.46557303599363403,0.4928582671089062,0.5439265732719994,0.5495379180637119,0.5654928404272898
Eric Slifka,Eric Slifka - GLP.txt,0.5392354130744934,0.4712940454483032,0.5730904340744019,0.6287673115730286,0.5844082832336426
John Roberts,John Roberts - JBHT.txt,0.5307425737279667,0.4700348353324404,0.5468489209435062,0.6481953992093903,0.5631178427661698
Chris Leahy,1Chris Leahy - CDW.txt,0.5152397053809891,0.5158351956888418,0.537324991389595,0.4606643042963855,0.5853479985345851
Brad Beckham,Brad Beckham - ORLY.txt,0.5118923221044879,0.5111420492553587,0.5422634722169182,0.5410414779989379,0.56447378660382
Rich Hume,Rich Hume - SNX.txt,0.5118920804718001,0.49964284614178933,0.5397772701725075,0.5261010768955865,0.5798110558408719
David Smith,David Smith - SAH.txt,0.5175986886024475,0.5264635682106018,0.49647945165634155,0.43461814522743225,0.5851086378097534
Dave Calhoun,Dave Calhoun - BA.txt,0.46160953412509664,0.517142872233632,0.5458746555804066,0.4645379988701002,0.569281470591825
Tom Bell,Tom Bell - LDOS.txt,0.44631648888277775,0.4895993119320174,0.539747485783311,0.5440167297961974,0.5519033102065721
David Ricks,David Ricks - LLY.txt,0.5071633167319538,0.5348149318538499,0.5251952347097502,0.46169512334934787,0.5412966091304723
Darren Rebelez,Darren Rebelez - CASY.txt,0.552241718946491,0.5007749662472034,0.551150861051332,0.5761336275242421,0.596906733118531
David Hult,David Hult - ABG.txt,0.48488883919424536,0.48288216254226257,0.5712587325095579,0.6323525750958368,0.5429567894180907
Mike Hsu,Mike Hsu - KMB.txt,0.5317205519932102,0.5210518010426782,0.540281146519029,0.4473532822261524,0.5935100790749175
Michael Miebach,Michael Miebach - MA.txt,0.4588623923599108,0.509706497778868,0.5472684217375565,0.4841459688764641,0.5545273692292222
Jonas Prising,Jonas Prising - MAN.txt,0.5489364552232856,0.5014665309504412,0.5434608167301169,0.5488880555272175,0.5963069764751088
David Solomon,David Solomon - GS.txt,0.5062516034593152,0.5116562018173203,0.5422819570932816,0.6015675139793245,0.5981953030881836
Mark Lashier,Mark Lashier - PSX.txt,0.5168650418277914,0.5028995275497437,0.5320412060897556,0.46441823976761565,0.5678417929163881
Sean Kerins,Sean Kerins - ARW.txt,0.5035457293850423,0.5145707110978274,0.539861028256623,0.49449122008827795,0.5906132701979684
David Zaslav,David Zaslav - WBD.txt,0.5422247793510742,0.5169419023014469,0.540657663509539,0.4447429910269365,0.603778898549816
James C,James C. Fish - WM.txt,0.49954806602671487,0.4756542579358983,0.5501690456341317,0.5530671169904441,0.5917641884569642
Sundar Pichai,Sundar Pichai - GOOGL.txt,0.5208815510751171,0.5224160925940091,0.5339797110880897,0.4596820202137907,0.5787921834566306
Jeff Martin,Jeff Martin - SRE.txt,0.5485691649926626,0.49040593386432796,0.5438792815898945,0.5341056369204636,0.5937828168317916
Marc N,Marc N. Casper - TMO.txt,0.5462422941215364,0.5143004881568993,0.538652497656648,0.5142895802941663,0.5855015681244456
David Hult,David Hult - ANG.txt,0.48488883919424536,0.48288216254226257,0.5712587325095579,0.6323525750958368,0.5429567894180907
Scott Donnelly,Scott Donnelly - TXT.txt,0.5152431418131312,0.5059897125693807,0.5511523779014411,0.44856211542819924,0.5847943937244527
Ben Fowke,Ben Fowke - AEP.txt,0.4813670839719696,0.4943799349615381,0.5493673161506508,0.6369944984441418,0.5922217858368573
Paul Donahue,Paul Donahue - GPC.txt,0.5103691816329956,0.4853783845901489,0.560417652130127,0.5165248513221741,0.5599982142448425
Glenn Fogel,Glenn Fogel - BKNG.txt,0.5393992121996175,0.4843942665856822,0.5543188034203295,0.5470948484140548,0.5651965068679687
James Cracchiolo,James Cracchiolo - AMP.txt,0.538675967473563,0.4935765564441681,0.5614875956566103,0.5022829174995422,0.5842185387712676
Phebe Novakovic,1Phebe Novakovic - GD.txt,0.5348647221677121,0.4763558706499039,0.5710575322732249,0.6512398961716941,0.5690207350841513
Steven Collis,Steven Collis - COR.txt,0.5411695025221743,0.5167215116597929,0.5355520002530114,0.4597322391503442,0.5776132813926331
