Name,File,agree,consc,extra,humility,narc,neuro,openn
Carol Tome,1Carol Tome - UPS.txt,3.690000057220459,5.2260003089904785,4.727999687194824,4.049999713897705,4.1579999923706055,3.311999797821045,4.668000221252441
William Hornbuckle,William Hornbuckle - MGM.txt,4.919999599456787,4.1519999504089355,4.584000587463379,3.894000291824341,4.649999618530273,2.441999912261963,3.3239998817443848
Steve Squeri,Steve Squeri - AXP.txt,4.5360002517700195,4.073999881744385,4.8480000495910645,3.9119999408721924,3.3540000915527344,2.694000244140625,4.043999671936035
Ted Pick,Ted Pick - MS.txt,4.325999736785889,5.2260003089904785,5.2860002517700195,4.0199995040893555,4.223999977111816,3.173999786376953,4.878000259399414
Tim Donahue,Tim Donahue - CCK.txt,4.578000068664551,4.938000202178955,4.650000095367432,4.116000175476074,3.9779999256134033,3.1740002632141113,5.052000522613525
Phil Gallagher,Phil Gallagher - AVT.txt,4.212000370025635,4.289999961853027,4.409999370574951,3.989999771118164,4.056000232696533,3.377999782562256,4.51200008392334
Karla Lewis,1Karla Lewis - RS.txt,3.80400013923645,5.25,5.124000072479248,3.3839995861053467,4.547999382019043,3.419999599456787,4.698000431060791
Christian Ulbrich,Christian Ulbrich - JLL.txt,4.535999774932861,5.178000450134277,5.004000186920166,3.377999782562256,4.48799991607666,2.868000030517578,4.9679999351501465
Chris Boerner,Chris Boerner - BMY.txt,4.433999538421631,4.578000068664551,4.710000038146973,3.4019997119903564,4.380000114440918,2.885999917984009,4.991999626159668
Brian Roberts,Brian Roberts - CMCSA.txt,4.505999565124512,3.947999954223633,4.5960001945495605,4.013999938964844,3.443999767303467,3.065999984741211,4.53000020980835
Brian Moynihan,Brian Moynihan - BAC.txt,4.51800012588501,4.806000232696533,4.812000274658203,3.936000108718872,4.529999732971191,3.2639999389648438,4.943999767303467
Hal Lawton,Hal Lawton - TSCO.txt,3.9779999256134033,5.27400016784668,4.7820000648498535,3.7680001258850098,4.49399995803833,3.2100002765655518,5.136000633239746
Matthew C. Lucey,Matthew C. Lucey - PBF.txt,4.4760003089904785,4.745999813079834,4.488000392913818,3.7200000286102295,4.4639997482299805,2.9820001125335693,4.392000198364258
Judy Marks,1Judy Marks - OTIS.txt,4.559999942779541,4.788000106811523,4.409999847412109,3.450000047683716,4.116000175476074,3.2039999961853027,4.854000091552734
Michel Khalaf,Michel Khalaf - MET.txt,3.809999942779541,5.154000282287598,4.872000217437744,3.4679999351501465,3.815999984741211,3.69599986076355,4.4760003089904785
Jennifer Rumsey,1Jennifer Rumsey - CMI.txt,4.380000114440918,5.2739996910095215,4.38599967956543,3.5940003395080566,4.272000312805176,2.9819998741149902,4.817999839782715
Chris Swift,Chris Swift - HIG.txt,3.948000431060791,5.196000099182129,4.37399959564209,3.7619998455047607,3.744000196456909,3.6600003242492676,4.668000221252441
Sephanie Ferris,1Sephanie Ferris - FIS.txt,3.7980003356933594,5.064000129699707,4.721999645233154,3.3540000915527344,3.636000156402588,3.306000232696533,4.656000137329102
Rob Davis,Rob Davis - MRK.txt,4.194000244140625,4.943999290466309,4.872000217437744,3.8400001525878906,4.758000373840332,2.4839999675750732,4.9860005378723145
Samuel Hazen,Samuel Hazen - HCA.txt,4.8420000076293945,2.9579999446868896,4.685999870300293,4.1519999504089355,4.673999786376953,2.7719998359680176,3.443999767303467
Mark Millett,Mark Millett - STLD.txt,4.740000247955322,5.148000240325928,4.644000053405762,4.001999855041504,3.80400013923645,2.994000196456909,4.776000022888184
Christopher O_Herlihy,Christopher O_Herlihy - ITW.txt,4.151999473571777,5.202000141143799,4.7699995040893555,3.684000015258789,3.9599997997283936,3.69599986076355,4.901999473571777
Brian Doubles,Brian Doubles - SYF.txt,4.254000186920166,5.2920002937316895,4.710000038146973,3.5460000038146973,4.145999908447266,2.8919999599456787,5.058000087738037
Kenny Wilson,Kenny Wilson - JBL.txt,4.53000020980835,5.1479997634887695,4.745999813079834,3.8519999980926514,4.236000061035156,2.7360000610351562,4.9200005531311035
Sanjay Mehrotra,Sanjay Mehrotra - MU.txt,3.636000156402588,5.046000003814697,4.805999755859375,3.2940001487731934,4.50600004196167,3.258000135421753,4.668000221252441
James Quincey,James Quincey - KO.txt,4.7820000648498535,5.171999931335449,4.547999382019043,4.170000076293945,4.2179999351501465,2.98799991607666,4.787999629974365
Brad Beckham,Brad Beckham - ORLU.txt,4.806000232696533,4.344000339508057,4.944000244140625,3.995999813079834,4.308000087738037,3.2099997997283936,4.668000221252441
Kevin Lobo,Kevin Lobo - SYK.txt,4.710000038146973,3.9660000801086426,5.052000045776367,3.69599986076355,4.176000118255615,3.0180001258850098,4.211999893188477
John Wren,John Wren - OMC.txt,4.3979997634887695,4.716000556945801,4.715999603271484,3.9839999675750732,4.589999675750732,2.868000030517578,4.314000129699707
Joseph Zubretsky,Joseph Zubretsky - MOH.txt,4.806000232696533,4.584000110626221,4.211999893188477,3.947999954223633,4.008000373840332,2.9639999866485596,4.710000038146973
Ed Bastian,Ed Bastian - DAL.txt,4.283999443054199,4.428000450134277,5.094000339508057,4.116000175476074,4.553999900817871,3.005999803543091,4.5360002517700195
Jack Fusco,Jack Fusco - LNG.txt,4.565999984741211,5.154000282287598,4.122000217437744,3.9119999408721924,4.043999671936035,3.450000047683716,4.187999725341797
John Zillmer,John Zillmer - ARMK.txt,4.631999969482422,4.914000034332275,4.763999938964844,3.9119999408721924,4.242000102996826,2.6519999504089355,4.830000400543213
Bob Jordan,Bob Jordan - LUV.txt,4.326000213623047,4.4160003662109375,4.6080002784729,4.163999557495117,4.541999816894531,2.8259997367858887,4.674000263214111
Michael Rapino,Michael Rapino - LYV.txt,4.914000034332275,4.835999965667725,4.866000175476074,3.636000156402588,4.331999778747559,2.99399995803833,4.415999889373779
Bill Rogers,Bill Rogers - TFC.txt,4.46999979019165,5.196000099182129,4.644000053405762,4.1579999923706055,4.362000465393066,3.0239999294281006,5.082000255584717
Lynn Good,1Lynn Good - DUK.txt,5.033999919891357,4.404000282287598,4.3979997634887695,4.073999881744385,4.2779998779296875,2.814000129699707,4.788000583648682
James Farley,James Farley - F.txt,4.46999979019165,5.25600004196167,4.883999824523926,3.299999952316284,4.452000141143799,3.0119998455047607,4.769999980926514
Jon Vander Ark,Jon Vander Ark - RSG.txt,4.139999866485596,5.38800048828125,5.105999946594238,3.5339999198913574,4.271999835968018,3.0959999561309814,5.010000705718994
Donnie King,Donnie King - TSN.txt,3.809999942779541,5.099999904632568,5.208000183105469,3.113999843597412,4.584000110626221,3.2160000801086426,4.745999813079834
Lourenco Goncalves,Lourenco Goncalves - CLF.txt,4.392000198364258,4.926000118255615,4.5,3.941999912261963,3.6780002117156982,3.1559998989105225,4.170000076293945
Steve Cahillane,Steve Cahillane - K.txt,4.079999923706055,4.673999786376953,4.47599983215332,3.803999662399292,3.9179999828338623,3.1559998989105225,3.947999954223633
John Engel,John Engel - WCC.txt,4.590000152587891,5.298000335693359,4.439999580383301,3.69599986076355,3.359999895095825,3.0900001525878906,4.710000038146973
Tom Kingsbury,Tom Kingsbury - KSS.txt,4.800000190734863,2.9700000286102295,4.404000282287598,3.3839995861053467,3.5400002002716064,2.6460001468658447,3.0420000553131104
Joseph Dominguez,Joseph Dominguez - CEG.txt,4.289999961853027,4.51200008392334,4.638000011444092,3.702000141143799,4.325999736785889,3.384000062942505,4.440000057220459
Wilfred Chiang,Wilfred Chiang - PAGP.txt,4.613999843597412,5.142000198364258,5.088000297546387,3.9720001220703125,4.386000156402588,3.2639999389648438,5.052000522613525
Tim Go,Tim Go - DINO.txt,4.019999980926514,5.058000087738037,4.3919997215271,4.013999938964844,4.409999847412109,2.7719998359680176,5.0279998779296875
Seifi Ghasemi,Seifi Ghasemi - APD.txt,4.349999904632568,4.302000045776367,4.685999870300293,3.9660000801086426,3.857999801635742,2.814000129699707,4.788000106811523
Gerardo Norcia,Gerardo Norcia - DTE.txt,4.890000343322754,4.0980000495910645,4.595999717712402,3.8939998149871826,4.331999778747559,2.7900002002716064,4.5
Juan Luciano,Juan Luciano - ADM.txt,4.026000022888184,4.8420000076293945,4.914000034332275,3.365999937057495,4.265999794006348,2.7179999351501465,4.716000556945801
Duke Austin,Duke Austin - PWR.txt,4.655999660491943,4.48799991607666,4.991999626159668,4.067999839782715,4.050000190734863,2.8919997215270996,4.314000129699707
Rick Muncrief,Rick Muncrief - DVN.txt,4.1579999923706055,4.565999984741211,4.925999641418457,4.452000141143799,4.355999946594238,3.1679999828338623,4.421999931335449
Jason Hollar,Jason Hollar - CAH.txt,4.272000312805176,4.703999996185303,4.607999801635742,3.942000150680542,4.458000183105469,2.8560001850128174,4.446000099182129
Laurence Fink,Laurence Fink - BLK.txt,4.727999687194824,4.308000087738037,4.5839996337890625,4.169999599456787,4.127999782562256,2.808000087738037,4.386000156402588
David Constable,David Constable - FLR.txt,4.470000267028809,5.196000099182129,4.823999881744385,4.427999973297119,4.140000343322754,3.0239999294281006,5.082000255584717
Ernie Herrman,Ernie Herrman - TJX.txt,4.692000389099121,4.062000274658203,4.446000099182129,3.7919998168945312,4.0980000495910645,2.927999973297119,3.942000150680542
Robin Vince,Robin Vince - BK.txt,4.758000373840332,5.142000198364258,4.584000110626221,3.3959999084472656,4.019999980926514,2.9699997901916504,4.572000026702881
Joe Hinrichs,Joe Hinrichs - CSX.txt,4.145999908447266,4.613999843597412,4.829999923706055,3.2639999389648438,4.644000053405762,3.2820000648498535,4.578000068664551
Robert Ford,Robert Ford - ABT.txt,4.7220001220703125,4.2779998779296875,4.883999824523926,4.0320000648498535,4.914000034332275,3.107999801635742,4.5960001945495605
Dara Khosrowshahi,Dara Khosrowshahi - UBER.txt,3.9599997997283936,4.559999942779541,4.914000034332275,3.67199969291687,4.854000091552734,3.131999969482422,4.368000030517578
Lachlan Murdoch,Lachlan Murdoch - FOXA.txt,4.48199987411499,3.8400001525878906,4.505999565124512,4.248000144958496,4.284000396728516,2.7960000038146973,4.2300004959106445
Karen Lynch,1Karen Lynch - CVS.txt,4.151999473571777,4.644000053405762,4.998000144958496,3.6419997215270996,4.812000274658203,3.00600004196167,4.63200044631958
Tony Spring,Tony Spring - M.txt,4.637999534606934,4.338000297546387,4.985999584197998,3.5759997367858887,4.404000282287598,2.549999952316284,4.51200008392334
Chuck Robbins,Chuck Robbins - CSCO.txt,4.895999908447266,4.48799991607666,4.625999927520752,4.044000148773193,4.272000312805176,2.940000057220459,5.052000045776367
Andrew Jassy,Andrew Jassy - AMZN.txt,4.140000343322754,4.572000026702881,4.656000137329102,3.4739997386932373,4.2779998779296875,3.299999952316284,4.3979997634887695
Michael Roman,Michael Roman - MMM.txt,4.175999641418457,4.716000080108643,4.51800012588501,3.5099997520446777,3.5939998626708984,3.2639999389648438,4.572000026702881
Michael Hennigan,Michael Hennigan - MPC.txt,4.140000343322754,5.24399995803833,4.427999973297119,4.0980000495910645,3.989999771118164,3.1440000534057617,5.064000129699707
Lisa Su,1Lisa Su - AMD.txt,4.308000087738037,4.998000144958496,4.745999813079834,3.936000108718872,4.223999977111816,3.00600004196167,5.130000114440918
David Flitman,David Flitman - USFD.txt,4.2779998779296875,4.806000232696533,4.9679999351501465,3.2339999675750732,4.4039998054504395,2.9040000438690186,4.284000396728516
Alan Schnitzer,Alan Schnitzer- TRV.txt,4.116000175476074,5.37000036239624,4.710000038146973,3.611999988555908,4.056000232696533,3.2400002479553223,4.8480000495910645
Carlos Abrams,Carlos Abrams-Rivera - KHC.txt,4.241999626159668,5.076000213623047,4.62600040435791,3.6480002403259277,3.8939998149871826,3.125999927520752,4.529999732971191
Robert Gamgort,Robert Gamgort - KDP.txt,4.1579999923706055,5.076000213623047,4.440000057220459,3.299999952316284,4.2779998779296875,3.2039999961853027,4.932000160217285
Tim Archer,Tim Archer - LRCX.txt,3.9060001373291016,5.184000015258789,4.703999996185303,4.061999320983887,4.362000465393066,3.1379997730255127,4.9079999923706055
Sasan Goodarzi,Sasan Goodarzi - INTU.txt,4.673999786376953,4.164000034332275,4.302000045776367,3.7619998455047607,4.019999980926514,2.6519999504089355,3.7139999866485596
Frank Bisignano,Frank Bisignano - FI.txt,4.703999996185303,4.590000152587891,5.028000354766846,3.5460000038146973,3.936000108718872,3.0,4.673999786376953
Andrew Teno,Andrew Teno - IEP.txt,4.860000133514404,4.883999824523926,4.349999904632568,3.8400001525878906,4.097999572753906,2.7120001316070557,4.685999870300293
Dirk Van de Put,Dirk Van de Put - MDLZ.txt,4.380000114440918,4.242000102996826,4.415999412536621,3.5939998626708984,4.48199987411499,2.873999834060669,4.464000225067139
Maria Black,1Maria Black - ADP.txt,4.439999580383301,4.4760003089904785,4.691999912261963,4.001999855041504,3.9119999408721924,3.125999927520752,4.0320000648498535
Ryan Marshall,Ryan Marshall - PHM.txt,4.421999931335449,5.328000068664551,4.745999813079834,3.6599998474121094,3.9779999256134033,2.813999891281128,4.380000114440918
Sarah London,1Sarah London - CNC.txt,4.019999980926514,5.033999919891357,4.998000144958496,4.230000019073486,4.289999961853027,3.2400002479553223,4.740000247955322
Chris Winfrey,Chris Winfrey - CHTR.txt,4.51800012588501,4.428000450134277,4.781999588012695,3.69599986076355,4.434000015258789,3.0899999141693115,4.325999736785889
Jose Almeida,Jose Almeida - BAX.txt,4.140000343322754,4.638000011444092,4.998000144958496,3.1560001373291016,4.590000152587891,2.886000156402588,4.668000221252441
Chuck Magro,Chuck Magro - CTVA.txt,3.5400002002716064,5.183999538421631,4.559999942779541,3.8340001106262207,4.871999740600586,2.9159998893737793,5.010000228881836
Chris Kempczinski,Chris Kempczinski - MCD.txt,4.289999961853027,4.734000205993652,4.691999912261963,3.875999927520752,4.116000175476074,3.3660004138946533,4.674000263214111
Michael K. Wirth,Michael K. Wirth - CVX.txt,4.48199987411499,4.47599983215332,4.607999801635742,3.69599986076355,4.361999988555908,3.1080002784729004,4.638000011444092
David Cordani,David Cordani - CI.txt,4.2300004959106445,4.685999870300293,5.12399959564209,3.755999803543091,4.151999473571777,3.642000198364258,4.193999767303467
Pat Bowe,Pat Bowe - ANDE.txt,4.199999809265137,4.716000080108643,5.21999979019165,3.642000198364258,4.409999847412109,2.9040000438690186,4.6020002365112305
Roger Penske,Roger Penske - PAG.txt,4.326000213623047,5.4720001220703125,4.991999626159668,3.629999876022339,4.721999645233154,3.186000108718872,4.734000205993652
George Holm,George Holm - PFGC.txt,4.164000034332275,4.980000019073486,4.949999809265137,3.8519999980926514,4.578000068664551,3.4800000190734863,4.710000038146973
Rainer Blair,Rainer Blair - DHR.txt,3.8219997882843018,5.441999912261963,4.991999626159668,3.132000207901001,4.344000339508057,3.01200008392334,5.100000381469727
Noel Wallace,Noel Wallace - CL.txt,4.3979997634887695,5.24399995803833,4.854000091552734,3.9900002479553223,4.217999458312988,3.0959999561309814,4.4760003089904785
Patrick Gelsinger,Patrick Gelsinger - INTC.txt,4.5239996910095215,4.308000087738037,4.716000556945801,3.7799999713897705,4.223999977111816,2.813999891281128,4.650000095367432
Richard Adkerson,Richard Adkerson - FCX.txt,4.48199987411499,5.418000221252441,4.5360002517700195,3.9059996604919434,4.572000026702881,3.0,4.692000389099121
Brian Tyler,Brian Tyler - MCK.txt,4.823999881744385,4.680000305175781,4.949999809265137,3.815999984741211,4.230000019073486,2.681999921798706,4.037999629974365
Charles Lowrey,Charles Lowrey - PRU.txt,4.734000205993652,4.890000343322754,4.740000247955322,3.857999801635742,4.8420000076293945,3.1500000953674316,4.644000053405762
Erik Nordstrom,Erik Nordstrom - JWN.txt,4.572000026702881,4.769999980926514,4.973999977111816,3.3959999084472656,4.925999641418457,2.874000072479248,4.452000617980957
Mary Barra,1Mary Barra - GM.txt,4.668000221252441,4.812000274658203,4.824000358581543,4.019999980926514,4.547999858856201,2.868000030517578,4.446000099182129
David Gitlin,David Gitlin - CARR.txt,4.716000556945801,4.565999984741211,4.625999450683594,3.7919998168945312,4.067999839782715,3.1500000953674316,4.37399959564209
Lal Karsanbhai,Lal Karsanbhai - EMR.txt,4.2779998779296875,5.508000373840332,4.5239996910095215,3.4079997539520264,4.272000312805176,3.072000026702881,5.220000267028809
Ernie Garcia,Ernie Garcia - CVNA.txt,4.314000129699707,4.806000709533691,4.494000434875488,3.7860000133514404,4.733999729156494,3.2279999256134033,4.278000354766846
Michael Manley,Michael Manley - AN.txt,4.194000244140625,4.7820000648498535,5.021999835968018,4.043999671936035,4.248000144958496,3.191999912261963,4.625999927520752
Bill Nash,Bill Nash - KMX.txt,4.877999782562256,4.52400016784668,5.093999862670898,3.822000026702881,4.241999626159668,2.7119998931884766,4.380000114440918
John Ketchum,John Ketchum - NEE.txt,4.7699995040893555,4.53000020980835,4.427999973297119,3.7740001678466797,4.37399959564209,2.6459999084472656,5.004000186920166
Tho Wilson,Tho Wilson - ALL.txt,4.283999919891357,5.334000110626221,4.8420000076293945,4.013999938964844,3.642000198364258,3.3359999656677246,4.9800004959106445
Bob Pragada,Bob Pragada - J.txt,4.7820000648498535,4.553999900817871,4.871999740600586,3.875999927520752,4.253999710083008,2.6519999504089355,5.1660003662109375
Jim Vena,Jim Vena - UNP.txt,5.136000156402588,3.570000171661377,4.6080002784729,3.9599997997283936,4.073999881744385,2.5920000076293945,4.199999809265137
Doug McMillon,Doug McMillon - WMT.txt,4.104000091552734,4.668000221252441,4.787999629974365,3.419999599456787,4.289999961853027,3.0899999141693115,4.140000343322754
Bob Eddy,Bob Eddy - BJ.txt,4.806000232696533,3.9179999828338623,4.667999744415283,3.552000045776367,3.618000030517578,2.99399995803833,3.75
David Goeckeler,David Goeckeler - WDC.txt,4.980000019073486,4.260000228881836,4.697999954223633,3.1500000953674316,4.314000129699707,2.8919999599456787,3.8939998149871826
Bill Rhodes,Bill Rhodes - AZO.txt,4.446000099182129,4.116000175476074,4.505999565124512,3.989999771118164,3.9119999408721924,3.047999858856201,3.8519999980926514
Rajesh Subramaniam,Rajesh Subramaniam - FDX.txt,4.349999904632568,5.201999664306641,4.691999912261963,3.6480000019073486,4.415999889373779,2.885999917984009,5.094000339508057
